,Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25,Sensor-26,Sensor-27,Sensor-29,Sensor-30,Sensor-33,Sensor-34,Sensor-38,Sensor-39,Sensor-40,Sensor-41,Sensor-42,Sensor-44,Sensor-45,Sensor-46,Sensor-47,Sensor-48,Sensor-49,Sensor-51,Sensor-52,Sensor-54,Sensor-55,Sensor-56,Sensor-57,Sensor-58,Sensor-59,Sensor-60,Sensor-62,Sensor-63,Sensor-64,Sensor-65,Sensor-66,Sensor-67,Sensor-68,Sensor-69,Sensor-71,Sensor-72,Sensor-74,Sensor-76,Sensor-77,Sensor-78,Sensor-79,Sensor-80,Sensor-81,Sensor-82,Sensor-83,Sensor-84,Sensor-85,Sensor-86,Sensor-87,Sensor-88,Sensor-89,Sensor-90,Sensor-91,Sensor-92,Sensor-93,Sensor-94,Sensor-95,Sensor-96,Sensor-100,Sensor-101,Sensor-102,Sensor-103,Sensor-104,Sensor-105,Sensor-108,Sensor-109,Sensor-110,Sensor-111,Sensor-112,Sensor-113,Sensor-114,Sensor-115,Sensor-116,Sensor-117,Sensor-118,Sensor-119,Sensor-120,Sensor-121,Sensor-122,Sensor-123,Sensor-124,Sensor-127,Sensor-129,Sensor-130,Sensor-132,Sensor-133,Sensor-134,Sensor-135,Sensor-136,Sensor-137,Sensor-138,Sensor-139,Sensor-140,Sensor-141,Sensor-143,Sensor-144,Sensor-145,Sensor-146,Sensor-147,Sensor-148,Sensor-149,Sensor-151,Sensor-152,Sensor-153,Sensor-156,Sensor-157,Sensor-160,Sensor-161,Sensor-162,Sensor-163,Sensor-164,Sensor-165,Sensor-166,Sensor-167,Sensor-168,Sensor-169,Sensor-170,Sensor-171,Sensor-172,Sensor-173,Sensor-174,Sensor-176,Sensor-177,Sensor-178,Sensor-181,Sensor-182,Sensor-183,Sensor-184,Sensor-185,Sensor-189,Sensor-196,Sensor-197,Sensor-198,Sensor-199,Sensor-200,Sensor-201,Sensor-202,Sensor-203,Sensor-204,Sensor-205,Sensor-206,Sensor-208,Sensor-209,Sensor-211,Sensor-212,Sensor-213,Sensor-214,Sensor-215,Sensor-216,Sensor-217,Sensor-218,Sensor-219,Sensor-220,Sensor-221,Sensor-222,Sensor-223,Sensor-224,Sensor-225,Sensor-226,Sensor-228,Sensor-229,Sensor-239,Sensor-240,Sensor-245,Sensor-246,Sensor-247,Sensor-248,Sensor-249,Sensor-253,Sensor-254,Sensor-256,Sensor-268,Sensor-269,Sensor-270,Sensor-317,Sensor-334,Sensor-344,Sensor-346,Sensor-347,Sensor-359,Sensor-368,Sensor-413,Sensor-419,Sensor-420,Sensor-424,Sensor-433,Sensor-434,Sensor-439,Sensor-440,Sensor-461,Sensor-469,Sensor-473,Sensor-481,Sensor-483,Sensor-484,Sensor-485,Sensor-486,Sensor-487,Sensor-488,Sensor-489,Sensor-490,Sensor-500,Sensor-501,Sensor-511,Sensor-512,Sensor-547,Sensor-548,Sensor-549,Sensor-550,Sensor-551,Sensor-552,Sensor-556,Sensor-559,Sensor-560,Sensor-563,Sensor-564,Sensor-565,Sensor-566,Sensor-571,Sensor-572,Sensor-573,Sensor-579,Sensor-580,Sensor-582,Sensor-583,Sensor-584,Good/Bad
60,3071.05,2642.15,2200.9889,1054.524,1.383,100.18,0.1201,1.4532,0.0049,-0.0048,0.9685,202.7533,7.9718,407.377,9.0486,0.973,12.4996,1.4285,-5767.25,2894.75,-4805.75,3909.0,1.2717,1.9727,70.0222,2.5444,85.4838,8.7401,66.1541,86.8963,118.0474,78.53,2.821,352.6718,9.9734,142.7164,738.5988,1.2898,138.7618,634.15,230.2956,4.59,4.83,2855.0,0.9314,0.9503,4.659,-4.9018,10.3993,117.8145,16.1773,24.9018,31.879,706.7198,0.9936,148.1491,617.9727,161.6455,466.9141,-0.0161,-0.0039,-0.0218,0.0592,0.0152,-0.0262,-0.0149,-0.0106,6.8422,0.1388,,2.4445,0.9647,1872.8737,0.2227,8905.76,-0.0439,0.0095,-0.0062,-0.0001,0.0,-0.0046,0.0,-0.0002,0.0128,-0.011,0.0001,-0.3714,-0.1729,,,,0.4574,0.9364,0.0,764.1577,0.9905,59.3096,0.6071,0.9735,6.168,15.8,6.369,15.85,2.842,3.451,0.0473,0.9965,2.2756,1004.78,44.6472,78,177.2,175.9,56.7,252.891,0.116,6.43,0.0039,0.1522,0.0534,0.0438,0.0103,8.1375,4.382,8.702,1.0082,0.21,0.0342,1030,566,6168,24861,0.082,0.039,0.209,2.2,1.9,0.214,0.714,0.612,0.0979,0.1828,0.4433,0.6483,0.1249,0.885,20.01,0.583,14.34,33.21,0.1887,45.26,0.299,5.17,15.61,0.537,12.42,23.5,5.17,6.414,34.077,0.1532,6.06,23.5,119.624,0.0677,0.0307,0.0221,0.0291,0.0916,0.0817,0.0944,0.0693,4.6261,0.0028,,0.0638,0.0103,191.9133,0.1628,915.3008,0.052,0.0204,0.0031,0.0045,,,,0.0185,0.0616,4.8735,0.0243,0.208,0.08,8.49,2.3972,5.3963,5.6356,7.3903,6.7186,3.9352,,0.0053,23.9815,0.0,905.4264,54.9686,128.3463,635.9939,74.6725,119.4048,19.653,105.4711,145.2656,74.0039,420.0078,792.2581,101.26,49.1347,602.6316,311.8321,633.557,655.3191,549.9009,326.7267,28.2139,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,0.9238,0.3031,264.272,0.5671,4.98,0.0877,533.2873,2.3473,10.93,,,,0.4973,0.0139,-1
61,3074.96,2448.82,2315.2667,2360.1325,1.1259,90.1144,0.116,1.4017,0.0003,0.0041,0.9689,198.5627,4.5881,418.3801,8.9012,0.9715,12.5484,1.4097,-5476.5,2656.75,-5148.25,-28.75,1.2828,2.0005,67.5556,3.1333,84.6838,9.0425,67.1943,86.8006,117.7228,,,356.4973,10.189,126.4036,722.471,1.4067,141.57,624.4709,212.3258,4.571,4.831,2871.0,0.9255,0.9461,4.6237,0.7636,10.7073,107.1673,17.1809,19.2364,26.0317,696.4393,0.9986,143.9418,607.29,110.3551,,-0.0118,0.0125,-0.0087,0.0189,0.0029,-0.0195,-0.0177,0.0123,6.9147,0.1351,,2.4483,0.952,1866.4193,0.1932,8680.12,0.0,0.0021,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,-0.013,-0.0005,0.0,0.0,,,,,0.9236,0.0,736.3565,0.9905,59.2198,0.5969,0.9813,6.0962,15.86,3.541,15.84,2.884,3.293,0.0,1.001,2.4025,1012.2367,35.3652,176,154.2,74.5,101.8,209.7002,0.5503,2.3,0.0048,0.1045,0.0752,0.0489,0.0132,6.7531,4.328,12.111,1.1095,0.24,0.0486,856,282,9789,1862,0.059,0.049,0.178,1.9,1.1,0.113,0.373,0.5365,0.0788,0.3461,0.5934,0.8211,0.3103,0.213,18.5,0.166,6.2,23.887,0.1187,35.604,0.28,4.57,21.72,0.328,6.1,17.44,4.57,9.321,29.209,0.0995,6.85,17.44,76.047,0.0695,0.0722,0.0247,0.0614,0.0644,0.0811,0.0873,0.0525,5.5098,0.0024,,0.0287,0.0546,130.1387,0.0433,593.0,0.0111,0.0166,0.0046,0.0066,,,,,0.0205,4.1783,0.0272,0.2412,0.1149,18.02,4.4012,5.8226,6.7554,6.451,,,,0.0,8.8851,0.0,0.0,94.3312,190.1423,0.0,35.1064,43.3319,16.7686,598.4524,101.508,68.9112,591.1749,579.9197,283.908,325.298,0.0,414.8338,493.918,428.5714,517.7843,0.0,35.3846,0.0,0.5529,392.538,79.432,0.2807,16.7,1.07,50.7661,1.0442,0.5682,261.4,0.7255,1.81,0.1226,532.5027,2.4053,7.54,0.0226,0.0196,87.0971,0.508,0.0127,-1
62,3001.95,2598.22,2213.2111,2070.7147,1.9705,87.7411,0.1232,1.5475,-0.0087,-0.0093,0.9653,202.7188,5.5861,401.5585,9.5651,0.9593,12.551,1.3703,-5345.25,2676.25,-3996.0,-600.5,1.2815,2.0175,69.0556,2.6,85.3967,8.7635,66.2762,86.5136,117.9192,81.43,2.594,347.9873,9.9483,133.6345,718.9224,1.3102,140.1864,621.8082,159.2242,4.554,4.799,2845.0,0.932,0.9488,4.6449,-2.7845,10.45,110.85,15.0755,22.7845,29.9713,688.9512,0.8806,149.0336,606.7327,93.8753,,-0.0075,0.0008,0.0729,0.0674,0.007,0.0302,-0.0232,0.0258,7.042,0.1334,0.1172,2.4559,0.991,1927.518,0.163,8962.4899,-0.021,0.0018,0.0003,-0.0001,-0.0001,-0.0679,0.0,-0.0001,-0.0163,-0.0112,0.0009,0.0157,-0.0425,0.9767,100.6331,230.9602,,0.9575,0.0,779.0569,0.9908,60.5249,0.6043,0.9815,6.1911,15.89,3.365,15.92,2.95,3.269,-0.4258,0.9977,2.2805,1009.8612,43.3555,87,76.5,118.6,45.6001,555.2009,0.4698,3.96,0.0028,0.0843,0.0511,0.0339,0.0172,8.5123,4.512,11.857,0.4743,0.27,0.0301,886,542,2020,3059,0.141,0.131,0.291,1.9,1.6,0.156,0.465,0.6023,0.2033,0.3113,0.5658,0.8636,0.2246,0.487,19.26,0.527,7.06,23.234,0.1192,106.724,0.223,8.75,18.4,0.143,6.82,20.02,8.75,10.385,30.534,0.1097,4.02,20.02,62.064,0.0855,0.0524,0.0488,0.0123,0.0917,0.069,0.151,0.0441,3.1386,0.0107,0.0073,0.0878,0.0013,122.323,0.0291,1032.7998,0.0069,0.0119,0.004,0.0034,0.0016,1.0032,3.9417,,0.0231,2.4001,0.0333,0.3918,0.0497,24.787,5.7282,6.0259,5.5803,5.9199,,,0.002,0.0022,26.812,585.6734,363.5389,80.772,50.5506,509.4088,61.5385,71.1246,67.0275,314.2344,132.7985,66.1133,0.0,0.0,66.8951,18.256,0.0,228.2878,649.4624,171.096,387.3684,0.0,35.7942,372.6027,0.8784,405.208,75.852,0.5245,16.97,0.92,59.7115,0.9544,0.3069,264.272,0.5671,4.98,0.0877,529.2209,1.9102,7.98,0.0201,0.0067,33.2533,0.4997,0.0177,-1
63,3197.43,2405.62,2171.5,1028.444,0.7899,101.5122,0.1224,1.3481,-0.0025,0.015,0.9795,197.9955,7.6389,405.9059,8.9461,0.9818,12.5376,1.4216,-5250.75,2579.25,-3212.25,-2609.5,1.283,2.0015,68.8667,2.2333,83.7179,8.7015,66.2507,86.2732,118.504,80.86,2.617,352.5709,9.9237,133.51,722.7385,1.2027,136.8773,622.9582,47.3984,4.652,4.882,2816.0,0.9376,0.9528,4.8111,-2.4709,10.5383,111.0391,14.2836,22.4709,28.9642,693.7743,0.8668,146.6809,608.6746,125.1797,,-0.0395,0.0085,-0.0507,-0.0008,0.0244,-0.0227,-0.0213,0.0025,7.7081,0.1371,0.1139,2.375,0.9871,1767.1722,0.2088,9096.1301,0.0116,-0.0002,0.0014,0.0001,0.0,0.0102,0.0001,0.0001,-0.0544,-0.0135,-0.0001,-0.0375,-0.0362,0.9763,101.014,232.2063,0.4624,0.9441,0.0,780.1029,0.9642,56.5781,0.6029,0.9592,6.3315,15.86,3.541,15.84,2.884,3.293,0.0,1.001,2.4025,1012.2367,35.3652,195,170.5,139.5,59.5,390.657,0.0802,9.22,0.0031,0.1258,0.0481,0.049,0.0054,6.6059,3.614,13.769,1.0922,0.22,0.0752,293,484,454,4696,0.16,0.038,0.097,2.4,1.1,0.197,0.462,0.6979,0.0527,0.3866,0.6513,0.8747,0.2134,0.346,21.81,0.524,7.88,22.668,0.523,34.539,0.226,7.0,19.15,0.156,4.63,20.39,7.0,8.254,29.487,0.1098,3.77,20.39,94.239,0.1111,0.0461,0.0261,0.03,0.0689,0.1279,0.0713,0.0507,4.4109,0.0041,0.0084,0.0821,0.0021,108.8723,0.2608,524.4004,0.0141,0.0127,0.0042,0.0053,0.0016,0.7229,2.9402,0.019,0.0197,2.1184,0.0243,0.2443,0.1149,18.02,4.4012,6.9644,6.1417,5.9815,,,0.0022,0.0024,37.9852,0.0,327.0755,47.3104,14.1334,179.9578,49.2537,108.7063,72.8696,283.2965,142.7506,75.283,281.0879,540.7625,51.4793,0.0,282.4494,563.4361,334.7418,0.0,0.0,903.1111,31.0536,0.0,0.5681,403.278,74.002,0.2639,15.22,0.75,46.4569,0.9984,0.3869,247.738,0.811,4.87,0.3866,535.9636,2.2026,6.77,0.0242,0.0094,38.9642,0.502,0.0127,-1
64,3001.6,2500.26,2171.5,1028.444,0.7899,101.5122,0.1224,1.4521,-0.0124,-0.0099,0.969,198.5873,7.999,401.9265,9.8208,0.9754,12.478,1.3944,-5777.0,2859.75,-4371.75,1492.5,1.2502,1.9952,75.3556,2.1667,83.4448,8.5571,66.145,87.2353,118.052,78.29,2.791,351.9218,10.0935,139.3973,732.9942,1.1184,141.8445,633.1636,58.4694,4.569,4.839,2863.0,0.9297,0.9443,4.6904,-3.2718,10.4144,116.1255,9.8176,23.2718,29.0059,703.9883,1.0432,156.3136,624.53,121.2175,,-0.0449,-0.0033,-0.0255,0.076,0.014,-0.0409,-0.0266,-0.0223,7.5585,0.1307,0.1119,2.4187,0.99,1792.4735,0.2001,8435.53,-0.0043,0.0001,0.0026,-0.0001,0.0,-0.0112,-0.0004,-0.0001,-0.0302,-0.0136,0.0002,-0.0268,-0.021,0.9774,100.819,231.5783,0.4648,0.9287,0.0,734.6362,0.9642,56.085,0.6062,0.9663,6.4595,15.81,3.886,15.87,3.23,3.387,0.0,0.9963,2.4012,1011.8444,37.028,128,176.4,103.1,59.5,390.657,0.0802,9.22,0.0031,0.1056,0.0299,0.0395,0.0152,6.7737,4.203,14.158,0.3868,0.18,0.0367,497,594,1364,5177,0.148,0.085,0.041,1.9,1.6,0.158,0.783,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,16.21,0.918,13.87,31.563,0.1398,12.437,0.322,7.75,19.0,0.473,18.0,13.15,7.75,8.517,31.295,0.1896,6.31,19.04,101.614,0.0615,0.0369,0.0291,0.0158,0.0495,0.0642,0.0911,0.1317,2.662,0.0034,0.0088,0.0301,0.0011,122.1359,0.0363,575.5005,0.0154,0.0094,0.0042,0.0052,0.001,0.8499,2.012,0.0166,0.0188,2.0168,0.0279,0.5539,0.1101,8.77,4.4935,6.0242,5.7353,5.9831,,,0.0028,0.0038,37.9852,241.2506,397.9849,52.5441,31.2003,346.8677,73.8462,89.8294,21.271,236.8714,133.9432,83.8278,137.1046,0.0,114.1176,20.7826,352.6269,157.0642,342.4812,590.583,0.0,361.5385,30.9963,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,0.9984,0.3869,264.272,0.5671,4.98,0.0877,532.0973,2.1448,9.6,,,,0.5014,0.0127,-1
65,2956.77,2518.5,2187.4111,1942.3069,1.1864,88.0911,0.1245,1.4113,0.0108,0.0062,0.9664,199.4013,6.356,399.9257,10.2551,0.9799,12.5106,1.4065,-5327.75,2653.5,-3668.5,-210.75,1.274,1.9755,70.3556,2.7,84.7176,8.7373,66.2031,86.252,118.3632,80.63,2.919,354.4909,10.234,124.7573,717.7088,1.4032,143.5645,622.8127,195.3645,4.602,4.845,2839.0,0.9315,0.9498,4.6322,2.1136,10.678,106.8709,13.0654,17.8864,24.5978,693.111,0.9406,150.0955,609.7473,122.522,,0.0114,0.0185,-0.0431,0.0134,0.0169,-0.0355,-0.0268,-0.0103,7.8098,0.1335,,2.4547,0.9647,1872.8737,0.2026,8670.6599,0.0065,0.0002,-0.0012,-0.0003,0.0,0.0121,-0.0003,-0.0003,-0.0412,-0.012,-0.0002,-0.0334,0.0815,,,,0.4501,0.94,0.0,662.5107,0.9907,58.5564,0.5905,0.958,6.3444,15.81,3.886,15.87,3.23,3.387,0.0,0.9963,2.4012,1011.8444,37.028,140,42.6,37.5,48.2998,701.7551,0.3543,7.38,0.0035,0.058,0.0594,0.0527,0.0099,9.0069,4.379,15.101,0.3986,0.23,0.0292,625,227,684,603,0.139,0.116,0.262,1.8,0.9,0.103,0.67,0.4973,0.0719,0.2865,0.5837,0.7506,0.2337,0.391,17.21,0.258,4.65,25.136,0.0853,33.404,1.02,1.83,19.3,0.277,6.06,21.57,1.83,5.736,26.862,0.0948,6.18,21.57,50.918,0.1006,0.0641,0.0325,0.0223,0.0692,0.0803,0.0918,0.0277,3.385,0.0022,,0.0315,0.0103,191.9133,0.0532,1048.6997,0.0149,0.0325,0.0027,0.0064,,,,0.2109,0.0271,4.005,0.0149,0.2597,0.1101,8.77,4.4935,5.315,5.4943,6.7578,,,,0.0065,36.13,549.0468,845.7372,68.8955,18.6452,286.121,33.3333,48.1809,17.0983,86.5806,165.0923,41.5583,884.3956,346.0189,75.4936,166.108,409.4675,225.879,342.2181,268.2809,0.0,0.0,22.5705,0.0,,,,,,,,0.9581,0.3369,264.272,0.5671,4.98,0.0877,530.5682,2.1417,10.87,0.0338,0.0069,20.3091,0.5003,0.0175,-1
66,3013.86,2527.2,2195.6667,1333.7299,1.0772,98.9844,0.1223,1.5241,-0.0025,-0.0096,0.9363,199.7952,7.2371,401.3557,10.2349,0.9648,12.5967,1.4157,-5213.0,2570.25,-3859.25,9055.5,1.3033,2.021,72.5778,1.7889,84.9173,9.131,65.9561,86.7486,118.0202,76.72,3.312,357.4991,10.2962,129.08,727.4944,1.0044,143.1691,629.7482,127.8292,4.61,4.871,2863.0,0.9252,0.9463,4.5938,3.9291,10.5632,113.0091,10.6332,16.0709,21.8416,705.6528,1.1367,147.9173,620.4891,89.2131,,0.0059,-0.0211,-0.0193,-0.0124,0.0098,-0.0258,-0.0194,0.0323,7.4291,0.1448,0.1144,2.3732,0.986,1809.8301,0.1997,8997.1301,0.0074,-0.0028,0.0021,0.0001,0.0001,-0.0046,0.0,0.0001,-0.0415,-0.0118,0.0001,0.0523,-0.0632,0.9796,102.0808,231.7783,0.4553,0.9602,0.0,783.0876,0.9908,59.5967,0.596,0.9802,6.4251,15.81,3.886,15.87,3.23,3.387,0.0,0.9963,2.4012,1011.8444,37.028,101,67.3,97.4,46.1001,439.851,0.3514,15.05,0.0037,0.0655,0.0614,0.0507,0.042,8.969,2.817,12.713,0.4345,0.28,0.0235,735,338,2866,5773,0.122,0.054,0.137,2.6,1.3,0.11,0.294,0.6062,0.1798,0.3413,0.5555,0.6778,0.2857,1.039,19.92,0.233,4.82,25.071,0.075,21.233,0.255,7.3,18.11,0.249,6.27,15.66,7.3,8.123,33.006,0.1327,6.12,23.01,47.899,0.0957,0.0454,0.0316,0.0278,0.0547,0.1029,0.0882,0.0348,2.7707,0.0015,0.0084,0.1196,0.0024,138.887,0.0221,694.3994,0.0121,0.0105,0.0072,0.0057,0.0029,1.0882,3.6547,0.0217,0.0111,4.8998,0.0244,0.5253,0.1101,8.77,4.4935,6.3005,5.6575,6.839,,,0.0024,0.0027,32.979,0.0,529.1585,38.9245,74.2631,63.7513,72.6708,76.6847,16.6104,185.7936,147.2745,53.6905,0.0,215.4211,163.9429,223.7425,559.9488,399.6117,455.814,107.6566,435.0562,500.0,60.9524,0.0,1.3794,407.27,74.12,0.8242,14.27,1.0,59.7561,1.0169,0.5697,261.572,0.8208,7.56,0.1321,533.8955,2.3306,9.64,,,,0.4977,0.0104,-1
67,2950.92,2439.59,2213.5111,1183.4356,0.7531,103.0911,0.1199,1.3882,0.0008,0.005,0.9497,202.6146,7.4576,409.5266,9.0831,0.9719,12.5484,1.4023,-5138.75,2497.75,-2996.6667,-11705.333,1.303,1.9565,70.5111,2.4556,83.7179,8.7015,66.2507,86.2732,118.504,80.86,2.617,354.4782,10.2183,130.8555,726.2906,1.2753,139.8782,625.2118,43.9485,4.59,4.868,2858.0,0.9256,0.943,4.6622,-0.5336,10.6115,110.3218,11.3091,20.5336,26.5653,699.7254,0.9851,146.5164,613.9027,105.8757,,0.0229,0.0045,-0.0169,-0.0177,0.0071,-0.0276,-0.015,0.0167,7.5618,0.1307,0.1139,2.4222,0.9697,1815.178,0.1962,8692.35,-0.0573,0.0022,-0.0036,0.0001,0.0001,0.0381,-0.0002,0.0002,0.0233,-0.014,-0.0005,0.0193,-0.0508,0.9769,101.0058,231.057,0.4699,0.9493,0.0,739.1567,0.9919,58.5492,0.6152,0.9809,6.234,15.77,6.889,15.86,3.991,3.895,0.0473,0.9942,2.2757,1007.2099,39.4846,128,122.8,65.4,69.7998,431.246,0.118,6.62,0.0042,0.0695,0.0431,0.0636,0.0237,9.7048,4.648,16.792,1.1338,0.24,0.0607,538,407,17359,12074,0.18,0.049,0.233,2.2,1.1,0.152,0.335,0.6979,0.0527,0.3866,0.6513,0.8747,0.2134,0.346,19.8,0.306,6.12,22.215,0.4167,31.652,0.276,6.82,19.99,0.394,7.1,17.28,6.82,8.939,29.65,0.11,7.56,17.28,88.851,0.0652,0.0602,0.0301,0.059,0.0861,0.112,0.074,0.0553,3.2359,0.0034,0.0069,0.0657,0.0047,112.0873,0.0335,952.9004,0.0142,0.0145,0.0042,0.0042,0.0022,1.0962,3.9138,0.0289,0.0222,1.1713,0.034,0.2486,0.0779,16.631,4.1624,6.0726,6.3007,6.2427,,,0.002,0.0027,36.4402,0.0,0.0,62.3254,579.277,103.1496,44.7964,79.2584,72.0207,0.0,152.7976,83.9201,284.6385,0.0,177.8434,333.3333,0.0,405.4299,493.3333,331.1377,651.0029,398.6254,30.0806,819.5122,,,,,,,,0.9895,0.285,264.272,0.5671,4.98,0.0877,530.6746,2.0193,10.8,,,,0.5087,0.0117,-1
68,2948.09,2480.05,2200.9889,1054.524,1.383,100.18,0.1201,1.4463,0.0073,0.0046,0.9652,202.1117,9.9572,412.7251,9.4618,0.9794,12.5429,1.4034,-5406.75,2540.0,-4730.5,-159.75,1.306,1.9515,75.9444,2.6111,83.4448,8.5571,66.145,87.2353,118.052,78.29,2.791,352.8682,9.9764,133.8973,725.6058,1.095,136.4782,623.2436,57.2185,4.591,4.834,2857.0,0.932,0.9497,4.6917,-1.1836,10.4593,112.7136,9.1736,21.1836,22.97,702.6358,1.4687,149.1718,615.2027,213.9842,,0.0023,0.0055,0.0053,0.0677,0.009,-0.0108,-0.0006,0.0246,7.4342,0.1346,,2.4469,0.9915,1791.7535,0.2403,8765.58,-0.0289,0.0014,0.0007,-0.0001,0.0,-0.0428,0.0,0.0003,-0.0188,-0.0122,0.0006,-0.0954,-0.0141,,,,0.463,0.9486,0.0,739.7936,0.9913,58.4372,0.5994,0.9605,6.3004,15.77,6.889,15.86,3.991,3.895,0.0473,0.9942,2.2757,1007.2099,39.4846,144,90.5,57.6,56.7,252.891,0.116,6.43,0.0039,0.1018,0.0552,0.0559,0.0115,7.8864,3.996,18.8,1.0415,0.22,0.0524,180,343,1799,701,0.172,0.094,0.209,3.2,1.8,0.085,0.512,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,15.22,0.71,4.84,24.267,0.1575,20.108,0.279,4.74,19.57,0.223,5.85,16.15,4.74,5.298,28.911,0.1038,6.17,20.05,61.256,0.0709,0.0545,0.0947,0.0337,0.044,0.0769,0.0686,0.0685,5.0286,0.0064,,0.0244,0.0007,98.5042,0.0856,2167.0,0.02,0.0114,0.0019,0.0064,,,,0.0146,0.0252,3.357,0.027,0.1999,0.0779,16.631,4.1624,5.1511,6.0081,6.6473,,,,0.0021,23.9815,752.9412,0.0,40.1318,38.0298,438.8106,68.9362,47.9323,35.1425,400.4608,176.0488,28.6264,0.0,986.4253,0.0,49.7784,488.2108,712.037,0.0,278.4553,0.0,0.0,15.5897,0.0,0.5151,400.254,78.954,0.1135,11.61,0.96,22.0431,0.9984,0.3869,264.272,0.5671,4.98,0.0877,531.3346,2.2421,8.49,,,,0.5015,0.0126,-1
69,3058.08,2524.6,2192.3778,1110.5453,0.8147,99.2922,0.1226,1.4958,0.0004,0.0037,0.9704,197.7901,8.5915,409.9272,9.8208,0.9759,12.559,1.4269,-5300.5,2589.5,-4454.0,172.0,1.304,2.0038,72.8667,2.5556,85.188,8.9562,66.2283,86.8401,118.0178,78.17,2.774,354.9182,10.2218,127.8109,720.9392,1.1469,137.0691,619.7982,53.6349,4.576,4.857,2872.0,0.927,0.942,4.6594,5.7945,10.4995,113.6055,7.4692,14.2055,15.7033,705.2359,1.2493,143.74,613.1155,45.5615,468.9078,-0.0073,0.0034,0.0352,0.0188,-0.0039,-0.0202,-0.0347,0.0341,7.5679,0.1411,0.1076,2.3828,0.986,1809.8301,0.2073,9072.73,0.0884,-0.0007,0.0017,-0.0001,0.0001,0.0595,-0.0002,0.0,-0.0813,-0.0125,-0.0008,0.0049,-0.0037,0.9767,101.0559,232.116,,0.9495,0.0,782.2624,0.9907,59.4545,0.598,0.9817,6.1604,15.81,3.559,15.86,3.009,3.239,-0.5677,0.9963,2.418,1011.5767,36.1936,173,250.5,112.6,57.6001,544.252,0.089,4.29,0.0033,0.0581,0.0495,0.0867,0.0132,8.9635,5.419,12.985,0.4488,0.22,0.1258,580,266,4494,980,0.061,0.059,0.179,5.7,2.0,0.172,0.576,0.8045,0.1741,0.3415,0.4744,0.9507,0.245,0.177,20.74,0.421,7.27,27.488,0.231,30.897,0.279,8.35,18.01,0.3,6.33,13.85,8.35,10.115,34.609,0.2608,8.73,14.69,41.574,0.1112,0.0613,0.0877,0.0606,0.0635,0.091,0.0403,0.0429,2.7961,0.0026,0.0071,0.0679,0.0024,138.887,0.035,543.2002,0.0215,0.0206,0.0036,0.0041,0.0014,0.8632,2.6321,,0.0264,4.3399,0.0545,0.2527,0.122,18.36,3.5501,6.5033,5.4448,5.423,5.6702,2.7864,0.002,0.0059,49.0076,0.0,0.0,63.0743,100.8981,569.7674,78.2609,88.4066,57.6061,144.101,185.4283,91.2482,0.0,0.0,249.5021,322.7696,0.0,451.0533,116.2221,125.7143,0.0,0.0,28.8867,512.5,,,,,,,,1.0442,0.5682,259.102,0.7006,1.14,0.1137,531.0009,2.0786,11.15,0.0218,0.0054,24.6547,0.4974,0.0171,-1
